danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,uri,title,artist,mood
0.514,0.823,-4.608,0.0596,0.0393,4.44E-06,0.368,128.015,spotify:track:2ud5ukcAgwOki5PyE53mPl,In My Mind - Axwell Radio Edit,Ivan Gough,energetic
0.716,0.506,-8.252,0.158,0.0246,2.78E-06,0.622,75.575,spotify:track:2hsy4PMd50TgUyMarkQJuo,Pastor Monty,J. Monty,energetic
0.814,0.675,-6.761,0.042,0.00577,0.0818,0.776,125,spotify:track:2n6qz4opcJlHsEpI8030YM,Check Out,J. Worra,energetic
0.432,0.781,-4.038,0.0567,0.041,4.21E-06,0.197,139.432,spotify:track:66hayvUbTotekKU3H4ta1f,Where Are Ü Now (with Justin Bieber),Jack Ü,energetic
0.716,0.917,-5.091,0.0331,0.123,0.396,0.751,124.032,spotify:track:4O3APpGNhOldqDsPF8IaS5,Welcome To The People,JADED,energetic
0.694,0.555,-9.149,0.032,0.0119,4.83E-05,0.353,108.002,spotify:track:7IhaIquZS7xYc1CqXy8XOK,All I See (feat. CASS),Jaisua,energetic
0.842,0.811,-6.476,0.109,0.00579,0.176,0.594,125.995,spotify:track:3MK2rvp7XjarzRKFrPGMOb,Disconnected,James Hype,energetic
0.879,0.665,-6.082,0.145,0.164,0,0.672,123.977,spotify:track:4DJORZgsbqnEJ4f4B9TBGV,You Don't Know Me (feat. RAYE),Jax Jones,energetic
0.945,0.759,-5.971,0.0865,0.231,0.651,0.688,127.024,spotify:track:7udjTmsTZqdB1xLOHGJ8dM,Bel Mercy,Jengi,energetic
0.742,0.835,-6.23,0.0385,0.033,0.00156,0.577,127.013,spotify:track:1ZNaOGKAZKaZh7V87zDs1i,Colourblind,Jess Bays,energetic
0.572,0.522,-10.793,0.0557,0.387,0,0.305,107.177,spotify:track:4BMfCr1ltbxM1BTF7hyvnK,This Time,Jesus Loves Electro,energetic
0.783,0.941,-7.307,0.158,0.00187,0.000131,0.718,127.997,spotify:track:5scmtvav3joe03DAihMTd6,Won't Stop - Reyer Remix,JIMMY ROCK,energetic
0.535,0.716,-5.025,0.0431,0.326,0,0.901,94.379,spotify:track:2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,Joan Jett & the Blackhearts,energetic
0.803,0.932,-7.123,0.0912,0.0225,0.581,0.726,124.963,spotify:track:3aLsMcZZTLgQqjpWgeWMMM,Liquor Store,Joel Corry,energetic
0.677,0.732,-5.028,0.031,0.0113,0.227,0.242,126.018,spotify:track:587xXusqiMW9gSXkNK8Zxf,What A Life (feat. Stevie Appleton),John Summit,energetic
0.797,0.88,-5.722,0.0442,0.00298,0.574,0.357,125.996,spotify:track:2FEUloDXMvRnyfLcsrCfkw,La Danza,John Summit,energetic
0.544,0.856,-6.84,0.0314,0.00162,0.818,0.233,125.992,spotify:track:4G4patpYxsF6ovHZOX9wgR,Human (feat. Echoes),John Summit,energetic
0.868,0.761,-4.322,0.0628,0.0403,1.13E-05,0.669,118.962,spotify:track:3GC7jZ05UuZVPNy2JMgPHf,Hope,Jonathan Traylor,energetic
0.79,0.584,-6.973,0.0423,0.00638,0,0.626,97.529,spotify:track:2LMXLQAQZcQehXHApaNrIW,L.H.U.Y (LET HIM USE YA),Jor'dan Armstrong,energetic
0.712,0.64,-4.57,0.0354,0.0389,1.01E-05,0.707,133.066,spotify:track:7EvHpaw8rCjbSpUp4qfu3F,Take Your Time,Joseph O'Brien,energetic
0.435,0.987,-4.667,0.16,0.000195,0.0847,0.101,103.16,spotify:track:0L7zm6afBEtrNKo6C6Gj08,Painkiller,Judas Priest,energetic
0.521,0.915,-5.705,0.0544,1.69E-05,0.43,0.336,112.507,spotify:track:6qopop1Rc9r1RjEIBQhc8d,Lightning Strike,Judas Priest,energetic
0.482,0.957,-6.149,0.0552,3.22E-05,0.25,0.572,95.011,spotify:track:3uDNzcGyRINKSFedKCvEwB,Firepower,Judas Priest,energetic
0.576,0.983,-1.005,0.191,0.00186,0.281,0.501,150.04,spotify:track:7lrTieknx0Rp6xcUXVjRQE,Higher,Just Blaze,energetic
0.588,0.757,-4.614,0.0403,0.0221,4.80E-06,0.469,122.975,spotify:track:79BziE0cPQD2MZBJwXsB1P,Atmosphere,Kaskade,energetic
0.413,0.851,-4.69,0.0605,0.0613,0.0167,0.171,127.875,spotify:track:1ags60Iq9M0vFlvSLAOZE4,Last Chance,Kaskade,energetic
0.803,0.552,-4.909,0.138,0.0974,0,0.0801,131.996,spotify:track:1CEYsFOS0hAoVxuqtRmaLz,Graves,KB,energetic
0.669,0.715,-5.214,0.0348,0.00104,0.0346,0.245,170.005,spotify:track:0XDdbGVWoomccMBmkkkPs9,Loyal Til The End (feat. Jon Keith),KB,energetic
0.731,0.731,-5.228,0.0644,0.0659,0.000289,0.683,138.001,spotify:track:7JPlYKKFQ6iKWAxsFZF3IS,Blessed Mode,Kel Mitchell,energetic
0.792,0.704,-7.181,0.0631,0.00213,0.564,0.472,124.003,spotify:track:7i08AhQcrdD4GLlr2Pmamg,Dance With Me,Kevin de Vries,energetic
0.853,0.948,-5.671,0.1,0.00163,0.0341,0.38,127.994,spotify:track:0NFchYXJVNxHb693dpIs0t,Work,Kevin McKay,energetic
0.755,0.891,-5.516,0.174,0.273,0.0412,0.515,160.021,spotify:track:4kT18i0w2ZYeLTFPdpkihT,Dum Dee Dum,Keys N Krates,energetic
0.639,0.64,-8.233,0.28,0.00884,0,0.172,150.964,spotify:track:6onsgnoCfzkrqxuN3wyLek,RECOGNIZE,Kham,energetic
0.722,0.687,-5.189,0.0556,0.00949,0.00413,0.619,128.013,spotify:track:5PX4uS1LqlWEPL69phPVQQ,Pursuit Of Happiness - Extended Steve Aoki Remix,Kid Cudi,energetic
0.369,0.995,-2.584,0.12,7.60E-05,0.00589,0.27,185.985,spotify:track:3a9urnht8HvfFzPwd0ipx6,Holy Diver,Killswitch Engage,energetic
0.486,0.959,-3.857,0.0485,0.000203,0.0259,0.527,84.997,spotify:track:1HlOGL1p6wlpOZatJ2NwFk,In Due Time,Killswitch Engage,energetic
0.542,0.905,-5.653,0.054,0.00172,0.0104,0.374,153.398,spotify:track:0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,Kings of Leon,energetic
0.654,0.929,-5.906,0.0998,0.0468,0,0.902,144.774,spotify:track:6KTv0Z8BmVqM7DPxbGzpVC,Rock And Roll All Nite,KISS,energetic
0.479,0.847,-11.036,0.0984,0.00884,0.000206,0.317,90.654,spotify:track:3uz0O62HqYoyRiWZjS61KK,Detroit Rock City,KISS,energetic
0.791,0.558,-8.113,0.217,0.0189,2.10E-05,0.571,160.062,spotify:track:6uCuqwcNem1t2usnC0g6tG,WAY MAKER,Kkah$o,energetic
0.64,0.903,-3.042,0.185,0.00105,0.0503,0.152,128.079,spotify:track:5qFL2uwfnGU8FccwLMgPNQ,Internet Friends,Knife Party,energetic
0.755,0.889,-2.587,0.0627,0.00188,0.863,0.186,127.999,spotify:track:4ce29VAx1D8f3HULOHHA3K,LRAD,Knife Party,energetic
0.438,0.992,-4.228,0.102,1.60E-05,6.53E-05,0.466,159.96,spotify:track:0QW8MW9NKqmhqnaVDtXXw9,A Man with a Plan,Korpiklaani,energetic
0.755,0.675,-5.377,0.261,0.0474,0,0.629,147.078,spotify:track:1Ak89vujl3AqjxDMvKmJRQ,Unstoppable (feat. Lecrae),Koryn Hawthorne,energetic
0.792,0.717,-4.759,0.0393,0.0927,3.59E-05,0.466,121.985,spotify:track:1A8j067qyiNwQnZT0bzUpZ,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,energetic
0.659,0.642,-6.21,0.0379,0.00922,0,0.101,149.95,spotify:track:218cnoqyQzKOxxwG3H9XAO,Underdogs,Kurtis Hoppie,energetic
0.653,0.886,-8.237,0.0685,0.0778,0.236,0.0638,124.004,spotify:track:1SETgPENHVzsWoD9g79LYI,Alive (feat. The Moth & The Flame),Kx5,energetic
0.595,0.589,-6.961,0.0452,0.198,0,0.256,122.037,spotify:track:3Ds1rReoW8ixyfCTe2R0zR,The Way We Were (feat. Plested),Kygo,energetic
0.693,0.945,-1.728,0.082,0.00629,0.263,0.287,130.018,spotify:track:1QHGUbaQ6nYmVom7Kykge3,Turbulence - Radio Edit,Laidback Luke,energetic
0.317,0.985,-4.588,0.101,0.000151,0.789,0.0483,123.008,spotify:track:1flcnqrtVKsluQXLEPfGJW,Memento Mori,Lamb of God,energetic
0.572,0.81,-5.791,0.0558,0.0157,6.53E-06,0.11,126.052,spotify:track:6PUIzlqotEmPuBfjbwYWOB,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,Lana Del Rey,energetic
0.831,0.687,-6.377,0.201,0.0424,0,0.875,147.998,spotify:track:4t1eK7Vxy2f4l29qJM6lrP,Long Way (feat. KB),Lathan Warlick,energetic
0.865,0.525,-7.592,0.271,0.0238,7.52E-05,0.329,150.085,spotify:track:4ihi58h10eos6quCNQzJFl,Spread The Opps,Lecrae,energetic
0.874,0.631,-3.774,0.282,0.00448,0,0.902,139.983,spotify:track:0RPgPDZ7hoAJRyaS7uTF3y,Any Attack,Lecrae,energetic
0.667,0.798,-5.394,0.264,0.143,0,0.127,139.943,spotify:track:3ZzQQZcaLD8S1IgblayfX6,Still In America,Lecrae,energetic
0.876,0.507,-9.012,0.0692,0.0364,5.33E-05,0.536,92.503,spotify:track:1mZCwJiRpLc0Jv0941ixvo,One Call,Lecrae,energetic
0.865,0.683,-5.201,0.307,0.0112,0,0.794,156.136,spotify:track:22ZWJIDpUo9KUpTsVaHVmj,Holupwait,Lecrae,energetic
0.564,0.932,-10.068,0.0554,0.013,0.169,0.619,112.937,spotify:track:78lgmZwycJ3nzsdgmPPGNx,Immigrant Song - Remaster,Led Zeppelin,energetic
0.412,0.902,-11.6,0.405,0.0484,0.131,0.422,89.74,spotify:track:0hCB0YR03f6AmQaHbwWDe8,Whole Lotta Love - 1990 Remaster,Led Zeppelin,energetic
0.619,0.67,-10.322,0.0353,0.00165,0.0109,0.777,129.269,spotify:track:45Ia1U4KtIjAPPU7Wv1Sea,Are You Gonna Go My Way,Lenny Kravitz,energetic
0.603,0.933,-3.358,0.171,0.00591,0,0.709,96.306,spotify:track:3IV4swNduIRunHREK80owz,Rollin' (Air Raid Vehicle),Limp Bizkit,energetic
0.425,0.852,-5.607,0.046,0.0175,0.306,0.512,101.968,spotify:track:2avKuMN2QXkaG9vvHa2JLt,Take A Look Around,Limp Bizkit,energetic
0.492,0.969,-4.419,0.0491,0.0014,1.32E-06,0.538,95.136,spotify:track:3K4HG9evC7dg3N0R9cYqk4,One Step Closer,Linkin Park,energetic
0.529,0.967,-3.647,0.0508,0.114,0,0.596,140.127,spotify:track:0UFDKFqW2oGspYeYqo9wjA,Bleed It Out,Linkin Park,energetic
0.493,0.808,-3.365,0.0362,0.000235,0,0.38,117.971,spotify:track:6Wx88Mv6b9ofjKMKkdwOJd,New Divide,Linkin Park,energetic
0.451,0.951,-3.754,0.0645,0.00038,2.39E-06,0.442,162.065,spotify:track:3agtg0x11wPvLIWkYR39nZ,Somewhere I Belong,Linkin Park,energetic
0.8,0.771,-6.638,0.123,0.0531,0,0.886,118.991,spotify:track:4WIaDYUIlXsHi4yMF596aI,About Damn Time - Purple Disco Machine Remix,Lizzo,energetic
0.786,0.951,-3.819,0.133,0.0475,6.04E-06,0.675,133.002,spotify:track:3rJvr6YpIZTsx32nSDJ26Q,2 Be Loved (Am I Ready) [PNAU Remix],Lizzo,energetic
0.858,0.924,-3.987,0.191,0.123,0.000131,0.761,115.896,spotify:track:0HsVzHslRJxTCW0UJK6DEo,Dios Es la Vuelta,Lizzy Parra,energetic
0.52,0.834,-6.442,0.0845,0.0125,1.94E-05,0.134,145.066,spotify:track:7gJynFtygTiif6xdoipmUm,Forget You (with Gabry Ponte),LUM!X,energetic
0.615,0.902,-4.316,0.0859,0.0176,3.91E-05,0.298,87.03,spotify:track:1LIvdWNdKmHvU0FJvw2diN,Big City Life,Luude,energetic
0.75,0.608,-4.008,0.0387,0.00165,0,0.958,132.507,spotify:track:4pt5fDVTg5GhEvEtlz9dKk,I WANNA BE YOUR SLAVE,Måneskin,energetic
0.465,0.977,-3.839,0.175,0.00111,0.00298,0.233,89.535,spotify:track:6imjJij6aCM0IbbODUzJQn,Kickstart My Heart,Mötley Crüe,energetic
0.408,0.953,-3.883,0.226,0.00532,0,0.291,177.94,spotify:track:5aeIj88MLdekYvObw5Yisk,Is There Anybody Out There?,Machine Head,energetic
0.237,0.984,-4.017,0.174,0.000372,3.83E-06,0.285,98.231,spotify:track:27oqpECc2wygxRAIBCgxHa,Game Over,Machine Head,energetic
0.609,0.912,-6.593,0.0391,0.0196,0.478,0.0391,135.027,spotify:track:1eMUGMEWrvTXYWrPobq2dH,Heute Nacht,Maddix,energetic
0.758,0.913,-2.926,0.113,0.00364,6.92E-05,0.658,128.04,spotify:track:0b18g3G5spr4ZCkz7Y6Q0Q,Rasputin,Majestic,energetic
0.624,0.94,-3.671,0.163,0.000983,0.00409,0.882,128.014,spotify:track:20b1ZBMGOZjuGvNFncIIP7,Time to Groove (feat. Nonô),Majestic,energetic
0.723,0.809,-3.081,0.0625,0.00346,0.00123,0.274,98.007,spotify:track:1Lim1Py7xBgbAkAys3AGAG,Lean On,Major Lazer,energetic
0.819,0.759,-4.115,0.147,0.0196,6.53E-06,0.88,108.026,spotify:track:3j9o0zUoyGNXkijNSyRyBI,Watch Out For This (Bumaye),Major Lazer,energetic
0.249,0.951,-4.062,0.211,2.49E-05,0.0134,0.117,143.018,spotify:track:6pUUtKVRmODliJWTyY2pet,Doomswitch,Make Them Suffer,energetic
0.372,0.985,-2.874,0.182,5.57E-05,0.00036,0.369,179.911,spotify:track:3qSO9glfDKlL7mFzUJbz2V,Hollowed Heart,Make Them Suffer,energetic
0.738,0.936,-3.451,0.219,0.00151,0.707,0.27,127.022,spotify:track:5jOhS3S7vTj9yQ4UmEk8qj,The Music Began To Play,Mark Knight,energetic
0.639,0.965,-5.21,0.0435,0.00632,0.148,0.408,127.027,spotify:track:7nwEab6Y4LXbKUZDNofOag,Numb - Alok Remix,Marshmello,energetic
0.593,0.914,-5.351,0.0363,0.00137,0.445,0.0381,128.015,spotify:track:65G7XDGcybJiGywSCXJiL5,Animals - Radio Edit,Martin Garrix,energetic
0.44,0.635,-6.385,0.0326,0.129,0,0.327,128.133,spotify:track:1ahVFh0ViDZr8LvkEVlq3B,No Sleep (feat. Bonn),Martin Garrix,energetic
0.5,0.861,-4.834,0.0386,0.00104,0.479,0.0725,128.004,spotify:track:6GLzN6o2fkOupy8e1vGzwp,Virus (How About Now) - Radio Edit,Martin Garrix,energetic
0.666,0.975,-3.47,0.0345,0.0135,0.000925,0.452,128.005,spotify:track:3sl4dcqSwxHVnLfqwF2jly,Hello (feat. Dragonette),Martin Solveig,energetic
0.838,0.664,-8.126,0.0484,0.00132,0.035,0.545,126.047,spotify:track:6joEpIEWpZYrezVvqrbvxy,Give It to Me,Matt Sassari,energetic
0.683,0.932,-10.402,0.0513,0.0389,0.605,0.553,125.002,spotify:track:0w7JPlp7eEQI2EKW3ayXrv,Drugs From Amsterdam,Mau P,energetic
0.607,0.767,-6.069,0.0474,0.118,0,0.662,123.998,spotify:track:3rb0tMq42WfggucPm0HHkA,Bad Memories (feat. Elley Duhé & FAST BOY),MEDUZA,energetic
0.671,0.791,-7.352,0.215,0.0454,0.0185,0.383,138.032,spotify:track:04R4oiYD4NU6ZkdwlaJSep,Bad Memories - Felix Jaehn Remix,MEDUZA,energetic
0.583,0.884,-7.19,0.0396,0.0417,0.0398,0.396,125.042,spotify:track:6G0ldVNlhQf82Rf3pWjAyQ,Pegasus,MEDUZA,energetic
0.677,0.744,-6.806,0.0295,0.0404,0.00016,0.631,124.08,spotify:track:1DFD5Fotzgn6yYXkYsKiGs,Piece Of Your Heart,MEDUZA,energetic
0.61,0.891,-5.452,0.0587,0.000805,0.0928,0.51,139.903,spotify:track:51TG9W3y9qyO8BY5RXKgnZ,Symphony Of Destruction,Megadeth,energetic
0.519,0.982,-3.547,0.108,0.00203,0.00055,0.361,97.745,spotify:track:4E5xVW505akJX0wcKj8Mpd,Tornado Of Souls - 2004 Remix,Megadeth,energetic
0.325,0.856,-6.547,0.188,0.000319,0.00708,0.652,69.955,spotify:track:6i7IXg8j7ZngiEOgBYjkhw,Sweating Bullets - Remastered 2004,Megadeth,energetic
0.273,0.988,-2.934,0.471,6.96E-05,0.0115,0.156,110.051,spotify:track:0KiRc3f3OI9C7s0S1QjQNO,Dystopia,Megadeth,energetic
0.807,0.799,-5.918,0.0347,0.226,0,0.825,126.042,spotify:track:5xUJYQA7f6WU77N8VDASBH,Sweetest Pie - David Guetta Dance Remix,Megan Thee Stallion,energetic
0.386,0.996,-2.96,0.0754,1.15E-05,0.000836,0.188,130.573,spotify:track:3pwmJJRlr8nXNN9PFD18np,Lux Æterna,Metallica,energetic
0.13,0.991,-3.126,0.0604,1.15E-05,0.00412,0.505,185.364,spotify:track:7myke8Id4WyKFlWcRBJdIF,Hardwired,Metallica,energetic
0.271,0.985,-0.805,0.123,0.000568,0.00112,0.354,182.981,spotify:track:5w3TTTAo6DIEjQYO3vKZq0,All Nightmare Long,Metallica,energetic
0.169,0.978,-3.37,0.0657,3.28E-05,0.00395,0.38,179.035,spotify:track:5sEcwMeC3QDnSOWlyQyQ3E,Moth Into Flame,Metallica,energetic
0.816,0.704,-7.729,0.0617,0.000595,0.00467,0.283,127.979,spotify:track:76Lq3l4TEzt2javAjXezAr,Different Side,Michael Bibi,energetic
0.666,0.952,-2.492,0.0359,0.0318,0.678,0.622,128.076,spotify:track:2WaA5bVXcIqqpz9j0gd7qK,Resurrection - Axwell's Recut Radio Version,Michael Calfan,energetic
0.506,0.882,-8.683,0.0737,0.000655,0.795,0.14,107.994,spotify:track:5soMJpcVhSrGrB4prvPL6P,Rip & Tear,Mick Gordon,energetic
0.664,0.714,-6.645,0.111,0.0353,8.42E-06,0.71,101.969,spotify:track:1MtUq6Wp1eQ8PC6BbPCj8P,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,energetic
0.789,0.597,-5.511,0.205,0.629,0,0.753,99.98,spotify:track:3Cvks0VMX3eIndlabjb0Fd,Child of the King,Mike Teezy,energetic
0.566,0.83,-5.805,0.219,0.636,0,0.651,138.955,spotify:track:0GDBvTELLm5ujaYzAqZebd,Ficky Ficky,Mike Teezy,energetic
0.737,0.748,-5.371,0.1,0.0373,0,0.604,77.501,spotify:track:1AE7szyIJmjyzMU7ocJqh2,Ram in the Bush,Mike Teezy,energetic
0.793,0.685,-6.183,0.185,0.113,0,0.739,99.006,spotify:track:3kmA58ErSrm3fwcnkJabhB,Slidin',Miles Minnick,energetic
0.381,0.969,-4.956,0.141,4.59E-06,1.47E-05,0.338,179.987,spotify:track:0uyvc0R0wJ6Fu3E01UtlzJ,Shadows Inside,Miss May I,energetic
0.761,0.754,-4.491,0.352,0.036,1.96E-05,0.654,149.983,spotify:track:1Agr2KQtfDzfY7rjL6Dcy8,Lord Knows,Mission,energetic
0.914,0.488,-11.208,0.0962,0.147,2.55E-06,0.312,99.018,spotify:track:5buWQydDqMzxBL6P3yKoPX,Stratosphere,Mission,energetic
0.776,0.798,-8.6,0.0907,0.01,0.793,0.428,127.007,spotify:track:6ryPKHgiz6MSGJ1wYqn28b,Da Fonk (feat. Joni),Mochakk,energetic
0.342,0.91,-7.748,0.0758,4.02E-05,0.000121,0.547,140.452,spotify:track:6EPRKhUOdiFSQwGBRBbvsZ,Ace of Spades,Motörhead,energetic
0.795,0.417,-11.003,0.435,0.00861,0,0.552,116.8,spotify:track:4mvgPHLTLG2sOfPXgzpQmN,BLESSINGS,MTM Isaiah,energetic
0.602,0.905,-4.046,0.0775,0.000202,0.064,0.411,128.019,spotify:track:4VqPOruhp5EdPBeR92t6lQ,Uprising,Muse,energetic
0.527,0.866,-6.838,0.0346,0.000174,0.615,0.266,128.033,spotify:track:4uB7RmCoM5NAZKMYypDLpz,Pressure - Alesso Radio Edit,Nadia Ali,energetic
0.621,0.785,-4.499,0.11,0.0165,5.92E-06,0.779,123.96,spotify:track:1RF02Cf80mTaeNXG2P2boR,21 Reasons (feat. Ella Henderson),Nathan Dawe,energetic
0.527,0.819,-3.374,0.0422,0.00298,0.000152,0.143,140.02,spotify:track:7569Hbv0FUS7vjkdGvdgeZ,Promises - Skrillex & Nero Remix,NERO,energetic
0.408,0.894,-5.209,0.0732,0.0111,0.0172,0.275,125.976,spotify:track:214tNSr4epshNjQ6W2PTLg,You're Gonna Love Again,NERVO,energetic
0.588,0.474,-7.206,0.141,0.144,0,0.108,127.986,spotify:track:7Gr8gb3hqKr4zEbFlrVYPQ,Warm Up,NF,energetic
0.642,0.834,-5.529,0.269,0.328,0,0.606,127.881,spotify:track:2bsyecmZCgdlsCZ3sWVZ99,Toulouse - Bobby Anthony Vocal Mix,Nicky Romero,energetic
0.256,0.641,-10.283,0.0552,0.199,0.0329,0.382,203.006,spotify:track:11LmqTE2naFULdEP94AUBa,Heart-Shaped Box,Nirvana,energetic
0.678,0.656,-6.41,0.0381,0.00174,0,0.485,123.207,spotify:track:2YodwKJnbPyNKe8XXSE9V7,Lithium,Nirvana,energetic
0.919,0.392,-7.813,0.186,0.000694,0,0.514,144.021,spotify:track:7IeEeLdTBfXfRE6Er9ZZhz,SLEEPIN!,nobigdyl.,energetic
0.726,0.773,-5.837,0.0569,0.0135,0,0.314,106.923,spotify:track:4KpbX4SG1vdPQOTYtU1eAT,ONE WAY,nobigdyl.,energetic
0.829,0.634,-7.795,0.378,0.000791,0,0.617,180.077,spotify:track:4gWoygRy7vI1Hxs99fymb3,WHAT A DAY,nobigdyl.,energetic
0.917,0.49,-7.794,0.362,0.0335,0,0.378,126.11,spotify:track:6IRXMRAckv2A7lB7rrFzrP,Swerve That,Noexcuse,energetic
0.572,0.951,-4.566,0.0504,0.00373,0.0529,0.276,123.984,spotify:track:5PY9fTLp4MPXsbeRouS8gd,More Love,Noizu,energetic
0.538,0.975,-4.518,0.0668,0.000416,0.0561,0.588,100.046,spotify:track:7nobjDCjkn6Y8UDQFt2mga,That Day,Nonpoint,energetic
0.514,0.964,-6.78,0.0992,8.30E-05,0.196,0.404,97.492,spotify:track:2gYLeC5Ikd8DFSJfwGZJp3,Bloodline,Northlane,energetic
0.767,0.508,-8.657,0.418,0.0679,0,0.521,160.011,spotify:track:0cRW46pGOJxKPEKZPvljIE,His Side,Nu Tone,energetic
0.77,0.877,-4.449,0.228,0.592,0,0.53,142.076,spotify:track:2YYMl0fsIdd0945tqeoruQ,BOSS,NXTMIKE,energetic
0.702,0.912,-8.687,0.0652,0.0773,0.309,0.957,128.018,spotify:track:33tYADyL2aZctrvR59K1bQ,Lauren (I Can't Stay Forever),Oden & Fatzo,energetic
0.609,0.885,-5.469,0.0642,0.00521,1.15E-05,0.76,124.959,spotify:track:483XiZ5o13Cc1zoWV7jGml,Gecko (Overdrive) - Radio Edit,Oliver Heldens,energetic
0.587,0.742,-6.64,0.0529,0.0128,0.00107,0.199,145.007,spotify:track:73vIOb4Q7YN6HeJTbscRx5,Miss You,Oliver Tree,energetic
0.523,0.782,-4.846,0.041,0.219,1.03E-05,0.164,125.998,spotify:track:1hZk9dktp4yRFTm0TrycuH,If I Lose Myself - Alesso vs OneRepublic,OneRepublic,energetic
0.582,0.894,-6.298,0.041,0.0022,0.0223,0.0694,125.946,spotify:track:0MOiv7WTXCqvm89lVCf9C8,Million Voices - Radio Edit,Otto Knows,energetic
0.596,0.727,-7.071,0.0597,0.00506,0.16,0.235,125.968,spotify:track:70R53Oq9IegG1kwhxo2Lxm,Million Voices - Extended Original Mix,Otto Knows,energetic
0.43,0.704,-8.008,0.0804,0.000155,0.00221,0.703,118.242,spotify:track:7fcfNW0XxTWlwVlftzfDOR,Walk,Pantera,energetic
0.415,0.908,-9.701,0.0765,0.00437,0.0345,0.437,114.816,spotify:track:2SgbR6ttzoNlCRGQOKjrop,Cowboys from Hell,Pantera,energetic
0.528,0.831,-3.607,0.0429,9.43E-05,0,0.632,131.094,spotify:track:1JdKrFyoU05abww0Zv0ayQ,That's What You Get,Paramore,energetic
0.799,0.74,-7.526,0.0803,0.0375,0,0.344,100.994,spotify:track:3aschLk8c7vD1dUc92ytfV,I Can't Let Up,Parris Chariz,energetic
0.782,0.951,-8.161,0.0552,0.0817,0.00409,0.553,125.904,spotify:track:2j9Cp1haqQMOtpxwaoUn2e,Roller Coaster,Paskman,energetic
0.923,0.583,-8.553,0.245,0.012,0.00213,0.806,131.029,spotify:track:2JK7amLLxtXYavB4DJeF0Y,Hendrix Flow,PAWSA,energetic
0.603,0.882,-3.13,0.0338,0.0494,0.0132,0.507,120.996,spotify:track:15Xt2CmLqrLJ0uBlDEEimX,Go Bang,PNAU,energetic
0.738,0.613,-6.001,0.403,0.0169,0.0493,0.407,127.988,spotify:track:3NRDLYyqIXja0UElvdzjkB,Language,Porter Robinson,energetic
0.47,0.706,-4.902,0.0322,0.034,1.31E-06,0.327,88.519,spotify:track:1JY6B9ILvmRla2IKKRZvnH,Sad Machine,Porter Robinson,energetic
0.422,0.969,-3.56,0.0556,0.00054,0,0.577,171.99,spotify:track:6vQT1Y3MTGCpc31VIF5Ela,Army of the Night,Powerwolf,energetic
0.468,0.933,-4.658,0.0685,0.000532,3.36E-06,0.392,143.076,spotify:track:1KCDsPKFISNM2YZFFAoI7s,Demons Are a Girl's Best Friend,Powerwolf,energetic
0.235,0.968,-4.758,0.0901,0.000224,0,0.277,87.955,spotify:track:2ZUUturolW3VpzXWzPEy2X,Sanctified with Dynamite,Powerwolf,energetic
0.487,0.952,-4.429,0.0613,0.000228,0,0.329,125.993,spotify:track:5KDcHol0FbJZCmNivYabkJ,Incense & Iron,Powerwolf,energetic
0.639,0.955,-7.377,0.0508,0.0105,0.812,0.635,127.998,spotify:track:6L4ZHLACL2Fla9qT56ef8P,No Time,Quintino,energetic
0.641,0.988,-4.105,0.12,0.00271,0.0753,0.293,128.001,spotify:track:4bOVDHj19JdKriaDQu41wD,Shockwave (with Afrojack),R3HAB,energetic
0.705,0.949,-3.575,0.0454,0.0128,0.6,0.274,128.014,spotify:track:4soJPaN3etpZC72tHZztw3,Flashlight,R3HAB,energetic
0.777,0.869,-5.159,0.0945,0.00083,0.000653,0.681,124.007,spotify:track:15223sfwoQj4IAJL8GSnfO,Ritmo,Raffa Fl,energetic
0.426,0.929,-6.729,0.0701,0.00162,0.105,0.539,127.059,spotify:track:1MQTmpYOZ6fcMQc56Hdo7T,Sleep Now In the Fire,Rage Against The Machine,energetic
0.465,0.907,-6.404,0.113,0.0241,0.00118,0.681,117.293,spotify:track:6kooDsorCpWVMGc994XjWN,Black Betty,Ram Jam,energetic
0.521,0.895,-5.242,0.0442,5.54E-05,0.349,0.237,120.117,spotify:track:2bPGTMB5sFfFYQ2YvSmup0,Deutschland,Rammstein,energetic
0.681,0.912,-4.159,0.0912,0.000757,0.00136,0.479,125.031,spotify:track:7j43FohbLVulScL7S9sQZk,Ausländer,Rammstein,energetic
0.491,0.966,-3.974,0.0463,9.12E-05,0.346,0.223,95.141,spotify:track:73JZKk0nb1WOUmh1Eo3Unc,Feuer frei!,Rammstein,energetic
0.385,0.783,-2.533,0.233,0.000269,0.47,0.902,176.701,spotify:track:4KcH1ZRV2W1q7Flq0QqC76,Blitzkrieg Bop - 2016 Remaster,Ramones,energetic
0.56,0.965,-2.341,0.0409,0.121,6.23E-06,0.964,162.825,spotify:track:5NoQvINZLBV1wMYPdNmReL,I Wanna Be Sedated,Ramones,energetic
